time,x,y
1728646559117,410.71177726775295,153.25556298638134
1728646559133,411.1163287329766,154.63827289032102
1728646559148,411.1163287329766,154.63827289032102
1728646559166,410.5591371291342,155.12041737597278
1728646559187,410.5591371291342,155.12041737597278
1728646559202,411.08283301921205,155.75770990393968
1728646559219,411.08283301921205,155.75770990393968
1728646559236,411.08283301921205,155.75770990393968
1728646559253,411.30050766050584,155.93765199416342
1728646559269,411.30050766050584,155.93765199416342
1728646559286,411.2850042558366,156.05181861016538
1728646559302,411.2850042558366,156.05181861016538
1728646559319,411.2850042558366,156.05181861016538
1728646559336,410.961959660749,154.7773665491245
1728646559352,410.961959660749,154.7773665491245
1728646559371,410.961959660749,154.7773665491245
1728646559386,410.32823899562254,155.33839600559338
1728646559401,410.32823899562254,155.33839600559338
1728646559419,410.3594927954766,155.63094677164398
1728646559441,410.3594927954766,155.63094677164398
1728646559464,410.36289366488325,155.11462259849222
1728646559477,410.36289366488325,155.11462259849222
1728646559495,410.36289366488325,155.11462259849222
1728646559512,410.1278536904183,154.70522631930933
1728646559530,410.1278536904183,154.70522631930933
1728646559544,409.78436588035015,155.40626139956225
1728646559562,409.78436588035015,155.40626139956225
1728646559577,409.78436588035015,155.40626139956225
1728646559593,409.7442204219358,154.84559292923151
1728646559611,409.7442204219358,154.84559292923151
1728646559628,409.7442204219358,154.84559292923151
1728646559645,409.6776659776265,154.82110286964982
1728646559661,409.6776659776265,154.82110286964982
1728646559677,410.1642752918288,155.27991625121595
1728646559691,410.1642752918288,155.27991625121595
1728646559705,410.1642752918288,155.27991625121595
1728646559719,410.49661053015564,155.6726691695039
1728646559733,410.49661053015564,155.6726691695039
1728646559746,410.49661053015564,155.6726691695039
1728646559760,410.49661053015564,155.6726691695039
1728646559772,411.28566923030155,156.76258131687743
1728646559785,411.28566923030155,156.76258131687743
1728646559798,411.28566923030155,156.76258131687743
1728646559811,411.4750349586576,155.18083505593387
1728646559825,411.4750349586576,155.18083505593387
1728646559844,411.4750349586576,155.18083505593387
1728646559857,411.1231494710603,154.8231357915856
1728646559870,411.1231494710603,154.8231357915856
1728646559882,411.1231494710603,154.8231357915856
1728646559895,411.54860013375486,155.89106578307394
1728646559907,411.54860013375486,155.89106578307394
1728646559920,411.54860013375486,155.89106578307394
1728646559934,411.54860013375486,155.89106578307394
1728646559943,411.56746640928986,156.11628313472764
1728646559956,411.56746640928986,156.11628313472764
1728646559976,411.56746640928986,156.11628313472764
1728646559990,411.82589448565176,159.3629354632782
1728646560012,411.82589448565176,159.3629354632782
1728646560026,410.7707890017023,164.01104997568095
1728646560039,410.7707890017023,164.01104997568095
1728646560060,410.7707890017023,164.01104997568095
1728646560073,411.9170719844358,165.05532587548637
1728646560085,411.9170719844358,165.05532587548637
1728646560098,411.9170719844358,165.05532587548637
1728646560118,411.66880851775295,174.1264515442607
1728646560132,411.66880851775295,174.1264515442607
1728646560153,413.9555987050097,176.67326574659535
1728646560165,413.9555987050097,176.67326574659535
1728646560185,413.9555987050097,176.67326574659535
1728646560198,412.1513709873541,178.62566877431908
1728646560211,412.1513709873541,178.62566877431908
1728646560228,412.1513709873541,178.62566877431908
1728646560244,411.8743996230545,179.43420172665373
1728646560261,411.8743996230545,179.43420172665373
1728646560278,411.8743996230545,179.43420172665373
1728646560297,413.3613585238327,181.7057165004864
1728646560310,413.3613585238327,181.7057165004864
1728646560328,413.3613585238327,181.7057165004864
1728646560344,413.2836515077821,186.40478705617704
1728646560362,413.2836515077821,186.40478705617704
1728646560378,414.3162618555448,191.86310645671205
1728646560391,414.3162618555448,191.86310645671205
1728646560404,414.3162618555448,191.86310645671205
1728646560419,416.1844981152724,195.42750258390078
1728646560433,416.1844981152724,195.42750258390078
1728646560450,416.1844981152724,195.42750258390078
1728646560464,414.93715801313226,199.0280353234436
1728646560477,414.93715801313226,199.0280353234436
1728646560494,414.93715801313226,199.0280353234436
1728646560507,416.8505175401265,204.5640047422179
1728646560527,416.8505175401265,204.5640047422179
1728646560539,416.8505175401265,204.5640047422179
1728646560552,419.40373449659535,209.03905490029183
1728646560564,419.40373449659535,209.03905490029183
1728646560579,419.40373449659535,209.03905490029183
1728646560592,423.06096105909535,205.3622780885214
1728646560604,423.06096105909535,205.3622780885214
1728646560619,423.06096105909535,205.3622780885214
1728646560633,423.28729936770424,208.57699264348247
1728646560646,423.28729936770424,208.57699264348247
1728646560658,423.28729936770424,208.57699264348247
1728646560672,423.28729936770424,208.57699264348247
1728646560685,425.4131847337062,206.7901112597276
1728646560703,425.4131847337062,206.7901112597276
1728646560716,427.16307453793775,210.92777237354085
1728646560729,427.16307453793775,210.92777237354085
1728646560741,427.16307453793775,210.92777237354085
1728646560754,427.16307453793775,210.92777237354085
1728646560766,429.0562948382782,210.41697698808366
1728646560779,429.0562948382782,210.41697698808366
1728646560793,429.0562948382782,210.41697698808366
1728646560806,429.3695738083658,211.36236168531127
1728646560821,429.3695738083658,211.36236168531127
1728646560834,429.3695738083658,211.36236168531127
1728646560847,429.6566527845331,210.3834242765078
1728646560861,429.6566527845331,210.3834242765078
1728646560873,429.6566527845331,210.3834242765078
1728646560887,435.986905702821,212.11427681177042
1728646560899,435.986905702821,212.11427681177042
1728646560918,435.986905702821,212.11427681177042
1728646560932,437.3144037268969,212.15740515564204
1728646560951,437.3144037268969,212.15740515564204
1728646560964,437.3144037268969,212.15740515564204
1728646560985,438.52650018239297,212.39046920598247
1728646560997,438.52650018239297,212.39046920598247
1728646561010,438.52650018239297,212.39046920598247
1728646561028,437.19229541585605,211.88997142509726
1728646561043,437.19229541585605,211.88997142509726
1728646561059,437.19229541585605,211.88997142509726
1728646561071,437.5704378951848,211.98734268604085
1728646561085,437.5704378951848,211.98734268604085
1728646561105,435.35981578307394,213.60450358706225
1728646561118,435.35981578307394,213.60450358706225
1728646561138,435.35981578307394,213.60450358706225
1728646561154,434.3105430751459,214.44102246473733
1728646561167,434.3105430751459,214.44102246473733
1728646561179,434.3105430751459,214.44102246473733
1728646561193,433.4565258694066,214.63810189688718
1728646561212,433.4565258694066,214.63810189688718
1728646561225,433.4565258694066,214.63810189688718
1728646561238,431.94452593020424,214.96399638253894
1728646561251,431.94452593020424,214.96399638253894
1728646561267,431.94452593020424,214.96399638253894
1728646561279,430.4641027784533,215.09300142874514
1728646561292,430.4641027784533,215.09300142874514
1728646561305,430.4641027784533,215.09300142874514
1728646561317,430.4641027784533,215.09300142874514
1728646561330,429.22354541585605,215.12296327821014
1728646561342,429.22354541585605,215.12296327821014
1728646561354,429.22354541585605,215.12296327821014
1728646561367,427.0584645549611,214.9359724586576
1728646561379,427.0584645549611,214.9359724586576
1728646561392,427.0584645549611,214.9359724586576
1728646561405,427.0584645549611,214.9359724586576
1728646561420,427.83087989421205,214.4687234010214
1728646561432,427.83087989421205,214.4687234010214
1728646561445,427.83087989421205,214.4687234010214
1728646561459,421.5899995440175,212.1602550462062
1728646561472,421.5899995440175,212.1602550462062
1728646561483,421.5899995440175,212.1602550462062
1728646561496,419.0362886065175,216.50835207928014
1728646561509,419.0362886065175,216.50835207928014
1728646561521,419.0362886065175,216.50835207928014
1728646561536,414.33330420111866,215.4336963460603
1728646561548,414.33330420111866,215.4336963460603
1728646561566,414.33330420111866,215.4336963460603
1728646561583,412.71870820160507,212.43492749878408
1728646561592,412.71870820160507,212.43492749878408
1728646561605,412.71870820160507,212.43492749878408
1728646561617,412.71870820160507,212.43492749878408
1728646561638,413.03166418409535,212.67359633390078
1728646561651,413.03166418409535,212.67359633390078
1728646561667,411.7309171327821,205.01096257903697
1728646561680,411.7309171327821,205.01096257903697
1728646561695,411.7309171327821,205.01096257903697
1728646561708,411.7309171327821,205.01096257903697
1728646561716,413.70817120622564,196.28007584508754
1728646561729,413.70817120622564,196.28007584508754
1728646561743,413.70817120622564,196.28007584508754
1728646561755,412.60245166585605,189.4451263071498
1728646561767,412.60245166585605,189.4451263071498
1728646561781,412.60245166585605,189.4451263071498
1728646561801,408.8313814749514,182.21770883998056
1728646561814,408.8313814749514,182.21770883998056
1728646561834,408.8313814749514,182.21770883998056
1728646561844,408.69730362354085,179.62368145063232
