time,x,y
1728644127259,341.16536584995134,199.980202760214
1728644127270,341.21411797786965,200.18949872324902
1728644127284,341.21411797786965,200.18949872324902
1728644127295,341.48557955374514,200.0245280581226
1728644127304,341.48557955374514,200.0245280581226
1728644127317,341.48557955374514,200.0245280581226
1728644127332,341.48557955374514,200.0245280581226
1728644127344,341.78749696011675,200.23530596425098
1728644127357,341.78749696011675,200.23530596425098
1728644127372,341.78749696011675,200.23530596425098
1728644127388,341.6942675401265,200.21132888497084
1728644127404,341.6942675401265,200.21132888497084
1728644127420,341.6942675401265,200.21132888497084
1728644127437,341.64916327213035,200.4595353538424
1728644127455,341.64916327213035,200.4595353538424
1728644127472,341.57234922178986,200.75461302285993
1728644127486,341.57234922178986,200.75461302285993
1728644127504,341.57234922178986,200.75461302285993
1728644127522,342.9497203307393,200.68281477991246
1728644127538,342.9497203307393,200.68281477991246
1728644127550,342.9497203307393,200.68281477991246
1728644127562,342.4450807089008,200.3290293652724
1728644127579,342.4450807089008,200.3290293652724
1728644127596,342.4450807089008,200.3290293652724
1728644127612,343.0489725194553,200.32137265928986
1728644127629,343.0489725194553,200.32137265928986
1728644127647,342.2263801070039,200.30605924732492
1728644127663,342.2263801070039,200.30605924732492
1728644127680,342.2263801070039,200.30605924732492
1728644127695,342.21247264105057,200.2967496048152
1728644127716,342.21247264105057,200.2967496048152
1728644127729,345.1774037876946,201.5442607003891
1728644127747,345.1774037876946,201.5442607003891
1728644127762,345.1774037876946,201.5442607003891
1728644127780,342.631216561284,204.27314491123542
1728644127796,342.631216561284,204.27314491123542
1728644127818,342.631216561284,204.27314491123542
1728644127836,342.83587670233464,205.24552757174126
1728644127849,342.83587670233464,205.24552757174126
1728644127861,344.31667983949416,204.64689855909535
1728644127874,344.31667983949416,204.64689855909535
1728644127886,344.31667983949416,204.64689855909535
1728644127899,344.31667983949416,204.64689855909535
1728644127912,341.26653696498056,209.40311892023345
1728644127927,341.26653696498056,209.40311892023345
1728644127939,341.26653696498056,209.40311892023345
1728644127953,340.42684520914395,208.94367856274317
1728644127966,340.42684520914395,208.94367856274317
1728644127978,340.42684520914395,208.94367856274317
1728644127986,338.9897783925097,209.6065821072471
1728644127995,338.9897783925097,209.6065821072471
1728644128008,338.9897783925097,209.6065821072471
1728644128020,338.9897783925097,209.6065821072471
1728644128028,337.4073481578307,211.5560402480545
1728644128037,337.4073481578307,211.5560402480545
1728644128050,337.4073481578307,211.5560402480545
1728644128058,337.4073481578307,211.5560402480545
1728644128070,337.4073481578307,211.5560402480545
1728644128082,335.1247568093385,212.17952030642022
1728644128095,335.1247568093385,212.17952030642022
1728644128106,335.1247568093385,212.17952030642022
1728644128118,334.72111730909535,211.9978302833171
1728644128126,334.72111730909535,211.9978302833171
1728644128141,334.72111730909535,211.9978302833171
1728644128151,334.72111730909535,211.9978302833171
1728644128164,333.4959113570039,211.1015397008755
1728644128183,333.4959113570039,211.1015397008755
1728644128193,333.4959113570039,211.1015397008755
1728644128202,331.20640427407585,210.84723446619648
1728644128216,331.20640427407585,210.84723446619648
1728644128226,331.20640427407585,210.84723446619648
1728644128239,331.20640427407585,210.84723446619648
1728644128252,329.9636809946498,207.87126474343387
1728644128265,329.9636809946498,207.87126474343387
1728644128283,329.9636809946498,207.87126474343387
1728644128295,328.1769516050584,204.17375972762648
1728644128308,328.1769516050584,204.17375972762648
1728644128320,328.1769516050584,204.17375972762648
1728644128339,327.480514348249,203.18125683973733
1728644128351,327.480514348249,203.18125683973733
1728644128365,327.480514348249,203.18125683973733
1728644128379,327.480514348249,203.18125683973733
1728644128399,325.7964190175097,198.42397251945528
1728644128412,325.7964190175097,198.42397251945528
1728644128424,325.293014348249,190.70711484678986
1728644128437,325.293014348249,190.70711484678986
1728644128449,325.293014348249,190.70711484678986
1728644128465,325.293014348249,190.70711484678986
1728644128478,325.0875752371109,185.10060113691634
1728644128499,325.0875752371109,185.10060113691634
1728644128519,324.8826301070039,181.86939521522373
1728644128533,324.8826301070039,181.86939521522373
1728644128545,324.8826301070039,181.86939521522373
1728644128556,328.48584174367704,177.07869117825874
1728644128569,328.48584174367704,177.07869117825874
1728644128581,328.48584174367704,177.07869117825874
1728644128594,328.48584174367704,177.07869117825874
1728644128607,326.4062006018969,178.0124103234436
1728644128619,326.4062006018969,178.0124103234436
1728644128631,326.4062006018969,178.0124103234436
1728644128644,327.1555888253891,173.23901462183852
1728644128657,327.1555888253891,173.23901462183852
1728644128670,327.1555888253891,173.23901462183852
1728644128683,316.18977991245134,165.87824127553503
1728644128695,316.18977991245134,165.87824127553503
1728644128716,316.18977991245134,165.87824127553503
1728644128728,316.18977991245134,165.87824127553503
1728644128750,316.5896005593385,164.5014781432393
1728644128762,316.5896005593385,164.5014781432393
1728644128783,313.8394181663424,162.3636232368677
1728644128796,313.8394181663424,162.3636232368677
1728644128810,313.8394181663424,162.3636232368677
1728644128821,312.86638953064204,159.8325594297179
1728644128834,312.86638953064204,159.8325594297179
1728644128846,312.86638953064204,159.8325594297179
1728644128858,312.706719661965,158.77494604207197
1728644128870,312.706719661965,158.77494604207197
1728644128888,312.706719661965,158.77494604207197
1728644128899,311.895906797179,156.05696741245137
1728644128912,311.895906797179,156.05696741245137
1728644128927,311.895906797179,156.05696741245137
1728644128935,311.895906797179,156.05696741245137
1728644128948,311.9871412937743,160.395241822714
1728644128960,311.9871412937743,160.395241822714
1728644128972,311.9871412937743,160.395241822714
1728644128985,311.0229663180934,158.0633473674611
1728644129000,311.0229663180934,158.0633473674611
1728644129012,311.0229663180934,158.0633473674611
1728644129033,309.18136703550584,156.66568503769454
1728644129045,309.18136703550584,156.66568503769454
1728644129066,309.18136703550584,156.66568503769454
1728644129079,309.5647343142023,157.3324834326362
1728644129098,309.5647343142023,157.3324834326362
1728644129110,309.5647343142023,157.3324834326362
1728644129124,308.8014196254864,155.64023741488327
1728644129137,308.8014196254864,155.64023741488327
1728644129159,308.8014196254864,155.64023741488327
1728644129173,307.2660505836576,155.40723036235408
1728644129186,307.2660505836576,155.40723036235408
1728644129198,307.2660505836576,155.40723036235408
1728644129210,308.2067424610895,155.17519227261673
1728644129223,308.2067424610895,155.17519227261673
1728644129236,308.2067424610895,155.17519227261673
1728644129248,308.193670963035,156.35101912086577
1728644129260,308.193670963035,156.35101912086577
1728644129273,308.193670963035,156.35101912086577
1728644129285,308.193670963035,156.35101912086577
1728644129295,305.79250516780155,158.2956134484436
1728644129307,305.79250516780155,158.2956134484436
1728644129320,305.79250516780155,158.2956134484436
1728644129333,304.55010487597275,159.9452631018969
1728644129346,304.55010487597275,159.9452631018969
1728644129366,304.55010487597275,159.9452631018969
1728644129383,303.25819248540853,159.8798106152724
1728644129400,303.25819248540853,159.8798106152724
1728644129413,303.25819248540853,159.8798106152724
1728644129434,304.0080936892023,158.99809247324902
1728644129445,304.0080936892023,158.99809247324902
1728644129467,303.0668318336576,159.56161083414398
1728644129480,303.0668318336576,159.56161083414398
1728644129499,303.0668318336576,159.56161083414398
1728644129511,303.4568868555447,159.52598720209144
1728644129523,303.4568868555447,159.52598720209144
1728644129535,303.4568868555447,159.52598720209144
1728644129548,302.2918515928988,157.2738896826362
1728644129560,302.2918515928988,157.2738896826362
1728644129572,302.2918515928988,157.2738896826362
1728644129585,302.2918515928988,157.2738896826362
1728644129597,300.7692880593385,161.12979161600194
1728644129609,300.7692880593385,161.12979161600194
1728644129618,300.7692880593385,161.12979161600194
1728644129633,299.6583247203307,157.36303425948444
1728644129645,299.6583247203307,157.36303425948444
1728644129667,299.6583247203307,157.36303425948444
1728644129680,298.6660688229572,158.25732991853113
1728644129692,298.6660688229572,158.25732991853113
1728644129703,298.6660688229572,158.25732991853113
1728644129712,298.6660688229572,158.25732991853113
1728644129724,297.4861381322957,154.2781037208171
1728644129736,297.4861381322957,154.2781037208171
1728644129748,297.4861381322957,154.2781037208171
1728644129760,297.4861381322957,154.2781037208171
1728644129771,296.16238296449416,159.60405520428017
1728644129791,296.16238296449416,159.60405520428017
1728644129803,296.16238296449416,159.60405520428017
1728644129817,293.2141521765564,160.85221227504863
1728644129828,293.2141521765564,160.85221227504863
1728644129841,293.2141521765564,160.85221227504863
1728644129854,290.7094403574903,157.08061010457197
1728644129874,290.7094403574903,157.08061010457197
1728644129885,290.7094403574903,157.08061010457197
1728644129899,288.9014697835603,158.40417527966926
1728644129912,288.9014697835603,158.40417527966926
1728644129931,288.9014697835603,158.40417527966926
1728644129943,286.1513633876459,159.9128693458171
1728644129956,286.1513633876459,159.9128693458171
1728644129967,286.1513633876459,159.9128693458171
1728644129980,284.3857611867704,159.8131041767996
1728644129993,284.3857611867704,159.8131041767996
1728644130011,284.3857611867704,159.8131041767996
1728644130023,284.3857611867704,159.8131041767996
1728644130036,278.31454432149803,156.23622552893968
1728644130049,278.31454432149803,156.23622552893968
1728644130066,278.31454432149803,156.23622552893968
1728644130079,274.4755137402724,154.74723370622567
1728644130092,274.4755137402724,154.74723370622567
1728644130105,274.4755137402724,154.74723370622567
1728644130117,271.48134271643966,156.74494999392024
1728644130131,271.48134271643966,156.74494999392024
1728644130145,271.48134271643966,156.74494999392024
1728644130161,267.3623008876459,155.503727656858
1728644130174,267.3623008876459,155.503727656858
1728644130187,267.3623008876459,155.503727656858
1728644130202,260.59738266050584,157.78548303745137
1728644130215,260.59738266050584,157.78548303745137
1728644130227,260.59738266050584,157.78548303745137
1728644130240,258.85526355787937,160.31257599708172
1728644130252,258.85526355787937,160.31257599708172
1728644130264,258.85526355787937,160.31257599708172
1728644130277,258.85526355787937,160.31257599708172
1728644130289,252.75486381322958,158.05624164032102
1728644130301,252.75486381322958,158.05624164032102
1728644130312,252.75486381322958,158.05624164032102
1728644130323,249.15093020428014,152.27368069066148
1728644130336,249.15093020428014,152.27368069066148
1728644130351,249.15093020428014,152.27368069066148
1728644130364,249.15093020428014,152.27368069066148
1728644130375,244.66478447227627,152.97074492339493
1728644130388,244.66478447227627,152.97074492339493
1728644130400,244.66478447227627,152.97074492339493
1728644130412,241.0668546327821,154.38478462427042
1728644130423,241.0668546327821,154.38478462427042
1728644130444,241.0668546327821,154.38478462427042
1728644130456,241.0668546327821,154.38478462427042
1728644130478,243.69376975924126,154.46287162572958
1728644130491,243.69376975924126,154.46287162572958
1728644130510,236.90240454766536,152.67534426678017
1728644130522,236.90240454766536,152.67534426678017
1728644130532,236.90240454766536,152.67534426678017
1728644130545,233.75141354571986,151.288929505107
1728644130562,233.75141354571986,151.288929505107
1728644130574,233.75141354571986,151.288929505107
1728644130586,231.09915339250972,149.05765518604085
1728644130598,231.09915339250972,149.05765518604085
1728644130610,231.09915339250972,149.05765518604085
1728644130623,231.09915339250972,149.05765518604085
1728644130635,231.17036265807394,150.77551222033074
1728644130652,231.17036265807394,150.77551222033074
1728644130665,231.17036265807394,150.77551222033074
1728644130686,236.90692637402725,148.58668227140078
1728644130699,236.90692637402725,148.58668227140078
1728644130719,245.67615363570036,147.6125896765564
1728644130732,245.67615363570036,147.6125896765564
1728644130744,245.67615363570036,147.6125896765564
1728644130757,245.67615363570036,147.6125896765564
1728644130778,246.00590497324902,146.26991123540856
1728644130790,246.00590497324902,146.26991123540856
1728644130811,232.66552924367704,150.57484192607004
1728644130823,232.66552924367704,150.57484192607004
1728644130844,232.66552924367704,150.57484192607004
1728644130858,221.67262737110894,151.51046099829767
1728644130871,221.67262737110894,151.51046099829767
1728644130890,221.67262737110894,151.51046099829767
1728644130902,213.0979906371595,149.8271256383755
1728644130922,213.0979906371595,149.8271256383755
1728644130935,213.0979906371595,149.8271256383755
1728644130954,210.02930447470817,151.59799063715954
1728644130963,210.02930447470817,151.59799063715954
1728644130971,210.02930447470817,151.59799063715954
1728644130979,207.3409457076848,150.53165658438715
1728644130987,207.3409457076848,150.53165658438715
1728644130999,207.3409457076848,150.53165658438715
1728644131019,207.3409457076848,150.53165658438715
1728644131033,205.97539214494162,150.88188913545721
1728644131047,205.97539214494162,150.88188913545721
1728644131065,204.44298698929958,151.84961697470817
1728644131077,204.44298698929958,151.84961697470817
1728644131099,204.44298698929958,151.84961697470817
1728644131112,196.44285019455253,149.33080769698444
1728644131125,196.44285019455253,149.33080769698444
1728644131141,196.44285019455253,149.33080769698444
1728644131154,195.18019668044747,147.21409897859922
1728644131173,195.18019668044747,147.21409897859922
1728644131185,195.18019668044747,147.21409897859922
1728644131205,192.1359055812257,143.22381520549612
1728644131218,192.1359055812257,143.22381520549612
1728644131236,186.51983523832683,148.43174322106032
1728644131248,186.51983523832683,148.43174322106032
1728644131261,186.51983523832683,148.43174322106032
1728644131277,183.46828641780155,147.0570890077821
1728644131289,183.46828641780155,147.0570890077821
1728644131307,183.46828641780155,147.0570890077821
1728644131319,183.46828641780155,147.0570890077821
1728644131331,179.5878374270428,147.12189551921207
1728644131350,179.5878374270428,147.12189551921207
1728644131364,179.5878374270428,147.12189551921207
1728644131379,173.51111077334627,145.3145329219358
1728644131391,173.51111077334627,145.3145329219358
1728644131408,173.51111077334627,145.3145329219358
1728644131421,177.0586165491245,136.77833171206225
1728644131434,177.0586165491245,136.77833171206225
1728644131447,177.0586165491245,136.77833171206225
1728644131458,174.0118175462062,135.1285870622568
1728644131471,174.0118175462062,135.1285870622568
1728644131483,174.0118175462062,135.1285870622568
1728644131495,170.9489831590467,130.30186040856032
1728644131507,170.9489831590467,130.30186040856032
1728644131519,170.9489831590467,130.30186040856032
1728644131532,170.9489831590467,130.30186040856032
1728644131544,168.8088293409533,132.33573230787937
1728644131560,168.8088293409533,132.33573230787937
1728644131572,168.8088293409533,132.33573230787937
1728644131585,165.57815539883268,137.73312104815176
1728644131597,165.57815539883268,137.73312104815176
1728644131618,165.57815539883268,137.73312104815176
1728644131633,164.8764743433852,133.1866526325389
1728644131647,164.8764743433852,133.1866526325389
1728644131659,164.8764743433852,133.1866526325389
1728644131673,153.42960390321014,138.15173197349222
1728644131687,153.42960390321014,138.15173197349222
1728644131700,153.42960390321014,138.15173197349222
1728644131720,148.65539123297663,138.818226380107
1728644131734,148.65539123297663,138.818226380107
1728644131747,148.65539123297663,138.818226380107
1728644131760,139.13348887402725,137.0053349951362
1728644131772,139.13348887402725,137.0053349951362
1728644131783,139.13348887402725,137.0053349951362
1728644131796,137.94576848249028,140.00313487962063
