time,x,y
1728645281057,396.258481274319,239.0320631687743
1728645281068,397.0551396826362,239.38221972276267
1728645281083,397.0551396826362,239.38221972276267
1728645281099,397.0551396826362,239.38221972276267
1728645281113,396.90080860894943,239.37450601896887
1728645281133,396.90080860894943,239.37450601896887
1728645281148,396.90080860894943,239.37450601896887
1728645281159,397.1214661357004,238.96073990758754
1728645281179,397.1214661357004,238.96073990758754
1728645281191,397.1214661357004,238.96073990758754
1728645281207,397.30739299610894,238.97327942607006
1728645281224,397.30739299610894,238.97327942607006
1728645281241,398.3775269029669,238.47633450875486
1728645281256,398.3775269029669,238.47633450875486
1728645281275,398.3775269029669,238.47633450875486
1728645281291,397.9172315783074,239.14845269941634
1728645281308,397.9172315783074,239.14845269941634
1728645281324,397.9172315783074,239.14845269941634
1728645281336,398.25420263861866,238.7727231274319
1728645281353,398.25420263861866,238.7727231274319
1728645281368,398.19220801921205,238.93767479328795
1728645281381,398.19220801921205,238.93767479328795
1728645281394,398.19220801921205,238.93767479328795
1728645281407,398.19220801921205,238.93767479328795
1728645281420,398.50546799002916,239.41877431906613
1728645281437,398.50546799002916,239.41877431906613
1728645281449,398.50546799002916,239.41877431906613
1728645281463,399.0262189931907,238.60199568336577
1728645281476,399.0262189931907,238.60199568336577
1728645281489,399.0262189931907,238.60199568336577
1728645281509,398.40254894212063,238.79077243433852
1728645281524,398.40254894212063,238.79077243433852
1728645281541,398.6338080617704,238.05413272130352
1728645281557,398.6338080617704,238.05413272130352
1728645281574,398.6338080617704,238.05413272130352
1728645281591,399.7109906979572,237.95647647130352
1728645281607,399.7109906979572,237.95647647130352
1728645281620,399.7109906979572,237.95647647130352
1728645281641,400.3447303623541,237.18368114664395
1728645281654,400.3447303623541,237.18368114664395
1728645281678,400.85191588643,238.28552483584633
1728645281699,400.85191588643,238.28552483584633
1728645281712,400.85191588643,238.28552483584633
1728645281733,402.32890017023345,238.20872978477627
1728645281746,402.32890017023345,238.20872978477627
1728645281760,402.01966804474705,238.7086195890078
1728645281773,402.01966804474705,238.7086195890078
1728645281791,402.01966804474705,238.7086195890078
1728645281804,402.01966804474705,238.7086195890078
1728645281823,401.92784457076846,239.00215831712063
1728645281835,401.92784457076846,239.00215831712063
1728645281849,401.9907131566148,238.64254012645915
1728645281861,401.9907131566148,238.64254012645915
1728645281875,401.9907131566148,238.64254012645915
1728645281892,402.3731684703307,238.4594631566148
1728645281904,402.3731684703307,238.4594631566148
1728645281924,402.3731684703307,238.4594631566148
1728645281936,402.6645412816148,237.54766916950388
1728645281949,402.6645412816148,237.54766916950388
1728645281961,402.6645412816148,237.54766916950388
1728645281973,402.6645412816148,237.54766916950388
1728645281986,402.85259606031127,236.75450662694556
