time,x,y
1728645359078,399.97990637159535,236.918280338035
1728645359092,400.33650367825874,237.7534312682393
1728645359105,400.33650367825874,237.7534312682393
1728645359114,400.33650367825874,237.7534312682393
1728645359128,400.18112764469845,237.34927878769457
1728645359142,400.18112764469845,237.34927878769457
1728645359161,400.18112764469845,237.34927878769457
1728645359173,400.64508982855057,237.36569415734436
1728645359195,400.64508982855057,237.36569415734436
1728645359206,400.4609678988327,236.7655262037938
1728645359219,400.4609678988327,236.7655262037938
1728645359231,400.4609678988327,236.7655262037938
1728645359245,400.4609678988327,236.7655262037938
1728645359259,400.532405155642,237.09368160262648
1728645359273,400.532405155642,237.09368160262648
1728645359288,400.532405155642,237.09368160262648
1728645359303,400.4315380289397,237.25118555447472
1728645359323,400.4315380289397,237.25118555447472
1728645359337,400.4315380289397,237.25118555447472
1728645359353,400.3719183183366,237.35041874392022
1728645359371,400.3719183183366,237.35041874392022
1728645359389,400.21998115272373,237.3213118616245
1728645359401,400.21998115272373,237.3213118616245
1728645359414,400.21998115272373,237.3213118616245
1728645359427,400.5671928197957,237.31887995500972
1728645359440,400.5671928197957,237.31887995500972
1728645359461,400.5671928197957,237.31887995500972
1728645359474,400.4151606578307,237.07413135335605
1728645359494,400.4151606578307,237.07413135335605
1728645359507,400.4151606578307,237.07413135335605
1728645359529,401.2535604632782,236.60929520306422
1728645359541,401.2535604632782,236.60929520306422
1728645359554,401.2535604632782,236.60929520306422
1728645359568,400.8669063107977,236.7843164822471
1728645359582,400.8669063107977,236.7843164822471
1728645359604,401.1501474343385,236.1395952395428
1728645359617,401.1501474343385,236.1395952395428
1728645359630,401.1501474343385,236.1395952395428
1728645359644,400.92574705131324,236.3404365272374
1728645359662,400.92574705131324,236.3404365272374
1728645359678,400.92574705131324,236.3404365272374
1728645359694,400.71909198686774,236.63061238448444
1728645359713,400.71909198686774,236.63061238448444
1728645359728,400.9309338521401,236.3996762524319
1728645359746,400.9309338521401,236.3996762524319
1728645359761,400.9309338521401,236.3996762524319
1728645359778,401.2858022251945,236.67250577577823
1728645359796,401.2858022251945,236.67250577577823
1728645359810,401.2858022251945,236.67250577577823
1728645359829,401.2944658925097,236.74422802164395
1728645359844,401.2944658925097,236.74422802164395
1728645359861,400.97090831712063,236.71964296571014
1728645359878,400.97090831712063,236.71964296571014
1728645359896,400.97090831712063,236.71964296571014
1728645359913,400.2536098613813,238.22054733098247
1728645359928,400.2536098613813,238.22054733098247
1728645359946,400.2417543166342,239.10114451605057
1728645359962,400.2417543166342,239.10114451605057
1728645359978,400.2417543166342,239.10114451605057
1728645359994,400.416281614786,239.2499468020428
1728645360010,400.416281614786,239.2499468020428
1728645360027,400.416281614786,239.2499468020428
1728645360044,399.4014355848735,239.00994801799612
1728645360056,399.4014355848735,239.00994801799612
1728645360079,400.80443670963035,239.60872902480543
1728645360091,400.80443670963035,239.60872902480543
1728645360111,400.80443670963035,239.60872902480543
1728645360129,400.9988562439203,239.5781022008755
1728645360143,400.9988562439203,239.5781022008755
1728645360156,400.9988562439203,239.5781022008755
1728645360168,400.08945616488325,239.73260426799612
1728645360180,400.08945616488325,239.73260426799612
1728645360193,400.08945616488325,239.73260426799612
1728645360206,399.11927741974705,240.26104997568092
1728645360218,399.11927741974705,240.26104997568092
1728645360230,399.11927741974705,240.26104997568092
1728645360242,399.11927741974705,240.26104997568092
1728645360255,397.73077273832683,239.88269850437746
1728645360267,397.73077273832683,239.88269850437746
1728645360278,397.73077273832683,239.88269850437746
1728645360289,397.73077273832683,239.88269850437746
1728645360301,397.45423835724705,240.69518330496112
1728645360313,397.45423835724705,240.69518330496112
1728645360326,397.45423835724705,240.69518330496112
1728645360338,396.4146172786965,240.33491913910507
1728645360351,396.4146172786965,240.33491913910507
1728645360362,396.4146172786965,240.33491913910507
1728645360374,396.4146172786965,240.33491913910507
1728645360394,395.90676678015564,242.09611350924126
1728645360407,395.90676678015564,242.09611350924126
1728645360429,394.77173136551556,241.12247689688718
1728645360441,394.77173136551556,241.12247689688718
1728645360457,394.77173136551556,241.12247689688718
1728645360470,393.3609215406128,240.64061740029183
1728645360482,393.3609215406128,240.64061740029183
1728645360494,393.3609215406128,240.64061740029183
1728645360509,393.3609215406128,240.64061740029183
1728645360526,393.4227451665856,241.7567105423152
1728645360539,393.4227451665856,241.7567105423152
1728645360552,393.4227451665856,241.7567105423152
1728645360565,390.61579295355057,241.9172543774319
1728645360580,390.61579295355057,241.9172543774319
1728645360589,390.61579295355057,241.9172543774319
1728645360602,386.2968787998541,248.80395792801556
1728645360615,386.2968787998541,248.80395792801556
1728645360628,386.2968787998541,248.80395792801556
1728645360645,384.2993335055934,242.18582806420233
1728645360658,384.2993335055934,242.18582806420233
1728645360675,384.2993335055934,242.18582806420233
1728645360690,389.2067310615272,235.17150641415373
1728645360708,389.2067310615272,235.17150641415373
1728645360721,389.2067310615272,235.17150641415373
1728645360732,386.3410331043288,234.48743768239302
1728645360744,386.3410331043288,234.48743768239302
1728645360756,386.3410331043288,234.48743768239302
1728645360770,386.20022951118676,230.86765868190662
1728645360782,386.20022951118676,230.86765868190662
1728645360796,386.20022951118676,230.86765868190662
1728645360807,386.20022951118676,230.86765868190662
1728645360818,388.74795567850197,226.78690038302528
1728645360830,388.74795567850197,226.78690038302528
1728645360841,388.74795567850197,226.78690038302528
1728645360855,381.22376960724705,223.81410353842415
1728645360868,381.22376960724705,223.81410353842415
1728645360883,381.22376960724705,223.81410353842415
1728645360896,381.22376960724705,223.81410353842415
1728645360911,381.90135958779183,216.67085283925098
1728645360924,381.90135958779183,216.67085283925098
1728645360946,381.3187279608463,215.05874574416345
1728645360958,381.3187279608463,215.05874574416345
1728645360977,381.3187279608463,215.05874574416345
1728645360990,379.9828702577821,208.16708338399803
1728645361001,379.9828702577821,208.16708338399803
1728645361013,379.9828702577821,208.16708338399803
1728645361026,379.9828702577821,208.16708338399803
1728645361039,380.43579386551556,205.49208110408563
1728645361059,380.43579386551556,205.49208110408563
1728645361072,380.43579386551556,205.49208110408563
1728645361081,375.7881163363327,199.01925766050584
1728645361093,375.7881163363327,199.01925766050584
1728645361105,375.7881163363327,199.01925766050584
1728645361117,375.38113296449416,197.9267806116245
1728645361130,375.38113296449416,197.9267806116245
1728645361143,375.38113296449416,197.9267806116245
1728645361156,375.38113296449416,197.9267806116245
1728645361177,374.76063579158557,200.34350680933852
1728645361190,374.76063579158557,200.34350680933852
1728645361210,373.45280201240274,201.33277982125486
1728645361221,373.45280201240274,201.33277982125486
1728645361233,373.45280201240274,201.33277982125486
1728645361247,370.07182484192606,197.06225680933852
1728645361260,370.07182484192606,197.06225680933852
1728645361272,370.07182484192606,197.06225680933852
1728645361285,370.07182484192606,197.06225680933852
1728645361298,369.57187803988325,197.94756581347275
1728645361318,369.57187803988325,197.94756581347275
1728645361331,369.57187803988325,197.94756581347275
1728645361351,368.18622324902725,197.14876048759726
1728645361364,368.18622324902725,197.14876048759726
1728645361384,367.59547893360894,198.46100209751944
1728645361394,367.59547893360894,198.46100209751944
1728645361411,367.59547893360894,198.46100209751944
1728645361422,365.7736008937257,197.84460876702337
1728645361440,365.7736008937257,197.84460876702337
1728645361452,365.7736008937257,197.84460876702337
1728645361463,364.2131718142023,198.68772039153697
1728645361476,364.2131718142023,198.68772039153697
1728645361489,364.2131718142023,198.68772039153697
1728645361505,360.6760396400778,199.87259089250972
1728645361519,360.6760396400778,199.87259089250972
1728645361529,360.6760396400778,199.87259089250972
1728645361543,360.6760396400778,199.87259089250972
1728645361555,359.7116556724222,199.0488775231031
1728645361568,359.7116556724222,199.0488775231031
1728645361580,359.7116556724222,199.0488775231031
1728645361594,358.45890077821014,199.65003343871598
1728645361606,358.45890077821014,199.65003343871598
1728645361627,358.45890077821014,199.65003343871598
1728645361640,359.61878723857,198.0317515807393
1728645361652,359.61878723857,198.0317515807393
1728645361664,359.61878723857,198.0317515807393
